id;subject;student_id;teacher_id;att1;att2;exam;total
3935;14;170902;10;6;9;23;38
3936;14;180203;3;6;14;35;55
3937;14;180802;4;20;5;57;82
3938;14;180503;10;19;20;26;65
3939;14;180304;8;14;8;52;74
3940;14;180403;6;20;14;41;75
3941;14;180602;9;16;14;47;77
3942;14;180703;1;5;8;32;45
3943;14;151401;2;7;16;43;66
3944;14;180104;1;12;12;10;34
3945;14;170903;10;15;17;42;74
3946;14;180105;1;17;20;36;73
3947;14;180204;3;11;20;21;52
3948;14;180305;8;10;19;49;78
3949;14;170904;10;11;8;52;71
3950;14;180404;6;16;12;27;55
3951;14;180106;1;10;19;40;69
3952;14;151303;7;19;13;53;85
3953;14;181002;8;7;10;17;34
3954;14;180704;1;14;14;52;80
3955;14;151402;2;12;17;20;49
3956;14;180504;10;15;15;19;49
3957;14;151304;7;15;20;10;45
3958;14;151502;7;10;5;11;26
3959;14;180705;1;9;14;59;82
3960;14;180603;9;8;14;55;77
3961;14;180803;4;20;20;22;62
3962;14;180306;8;17;10;18;45
3963;14;151503;7;8;14;16;38
3964;14;180205;3;19;19;19;57
3965;14;170905;10;5;9;10;24
3966;14;181003;8;8;17;53;78
3967;14;180405;6;8;7;57;72
3968;14;151305;7;8;12;53;73
3969;14;180307;8;17;14;41;72
3970;14;181004;8;20;8;47;75
3971;14;180406;6;7;12;53;72
3972;14;180505;10;18;8;21;47
3973;14;170906;10;16;6;19;41
3974;14;180604;9;19;10;48;77
3975;14;180308;8;8;14;16;38
3976;14;151403;2;10;10;54;74
3977;14;180206;3;9;11;45;65
3978;14;180407;6;8;7;22;37
3979;14;180706;1;14;13;14;41
3980;14;180107;1;20;17;18;55
3981;14;180804;4;14;16;60;90
3982;14;180207;3;14;11;49;74
3983;14;151504;7;13;15;15;43
3984;14;180408;6;12;7;55;74
3985;14;170907;10;9;12;8;29
3986;14;180108;1;20;14;33;67
3987;14;180309;8;16;12;44;72
3988;14;181005;8;9;16;49;74
3989;14;180605;9;15;16;59;90
3990;14;180109;1;20;12;41;73
3991;14;151306;7;19;9;35;63
3992;14;180707;1;15;7;58;80
3993;14;180110;1;15;7;53;75
3994;14;180409;6;11;10;10;31
3995;14;170908;10;6;16;47;69
3996;14;180506;10;20;9;16;45
3997;14;180606;9;10;9;6;25
3998;14;151404;2;12;19;18;49
3999;14;180805;4;10;11;54;75
4000;14;151505;7;12;19;5;36
4001;14;180410;6;10;17;9;36
4002;14;151307;7;18;16;58;92
4003;14;180310;8;6;19;42;67
4004;14;170909;10;6;11;41;58
4005;14;181006;8;15;7;20;42
4006;14;180111;1;18;8;44;70
4007;14;170910;10;5;15;47;67
4008;14;151506;7;9;15;51;75
4009;14;180311;8;12;15;42;69
4010;14;180112;1;14;17;43;74
4011;14;180708;1;18;14;20;52
4012;14;180507;10;9;13;54;76
4013;14;180607;9;13;5;39;57
4014;14;180709;1;11;10;40;61
4015;14;180806;4;11;18;40;69
4016;14;181007;8;20;9;36;65
4017;14;180411;6;19;10;34;63
4018;14;180208;3;8;7;43;58
4019;14;180312;8;16;7;16;39
4020;14;180412;6;15;8;26;49
4021;14;180113;1;15;9;36;60
4022;14;181008;8;16;13;5;34
4023;14;180508;10;17;11;37;65
4024;14;151308;7;6;15;29;50
4025;14;151405;2;14;6;22;42
4026;14;180608;9;17;17;34;68
4027;14;151507;7;18;13;9;40
4028;14;180209;3;15;12;50;77
4029;14;180313;8;5;6;54;65
4030;14;180413;6;11;13;46;70
4031;14;180114;1;5;7;24;36
4032;14;180210;3;10;10;27;47
4033;14;180710;1;20;12;10;42
4034;14;180807;4;11;8;50;69
4035;14;180211;3;19;17;5;41
4036;14;180115;1;7;11;11;29
4037;14;180212;3;8;13;23;44
4038;14;180414;6;19;14;56;89
4039;14;180314;8;17;15;49;81
4040;14;180213;3;18;12;48;78
4041;14;181009;8;17;14;52;83
4042;14;180509;10;8;17;6;31
4043;14;180808;4;9;14;38;61
4044;14;180415;6;15;17;13;45
4045;14;180609;9;5;10;53;68
4046;14;151406;2;19;14;6;39
4047;14;151508;7;11;11;7;29
4048;14;180116;1;18;10;60;88
4049;14;180315;8;13;9;9;31
4050;14;181010;8;10;19;26;55
4051;14;180416;6;10;17;45;72
4052;14;180117;1;15;11;7;33
4053;14;170911;10;20;5;11;36
4054;14;180610;9;17;18;18;53
4055;14;170912;10;13;15;42;70
4056;14;180711;1;20;8;27;55
4057;14;170913;10;12;19;47;78
4058;14;180809;4;17;12;45;74
4059;14;181011;8;14;17;41;72
4060;14;170914;10;16;12;42;70
4061;14;180214;3;20;11;42;73
4062;14;180316;8;6;6;48;60
4063;14;170915;10;16;15;8;39
4064;14;151309;7;7;9;39;55
4065;14;151407;2;18;11;60;89
4066;14;180510;10;15;8;24;47
4067;14;151509;7;10;20;7;37
4068;14;151310;7;9;20;16;45
4069;14;180215;3;19;18;35;72
4070;14;180611;9;13;9;24;46
4071;14;180712;1;15;5;60;80
4072;14;180810;4;19;13;50;82
4073;14;181012;8;11;15;14;40
4074;14;180417;6;18;14;6;38
4075;14;151408;2;12;11;40;63
4076;14;181013;8;14;11;10;35
4077;14;151510;7;11;17;15;43
4078;14;151311;7;18;13;30;61
4079;14;180811;4;11;5;17;33
4080;14;180511;10;19;20;16;55
4081;14;151409;2;19;9;48;76
4082;14;180612;9;10;17;41;68
4083;14;170916;10;8;6;53;67
4084;14;180713;1;6;17;45;68
4085;14;180812;4;17;16;5;38
4086;14;180118;1;19;17;33;69
4087;14;181014;8;19;6;40;65
4088;14;180418;6;9;15;54;78
4089;14;181015;8;16;17;16;49
4090;14;180613;9;7;12;27;46
4091;14;151410;2;16;17;9;42
4092;14;180714;1;13;7;47;67
4093;14;180813;4;15;11;22;48
4094;14;180317;8;15;7;12;34
4095;14;170917;10;20;16;49;85
4096;14;180512;10;11;10;50;71
4097;14;151312;7;13;7;54;74
4098;14;170918;10;7;5;44;56
4099;14;180216;3;15;8;10;33
4100;14;151411;2;6;15;34;55
4101;14;151511;7;14;15;41;70
4102;14;180419;6;17;19;13;49
4103;14;151512;7;17;20;38;75
4104;14;180614;9;19;20;32;71
4105;14;180715;1;13;10;50;73
4106;14;180513;10;7;13;23;43
4107;14;151313;7;15;10;21;46
4108;14;180615;9;18;17;9;44
4109;14;180716;1;8;10;5;23
4110;14;180814;4;6;17;41;64
4111;14;180318;8;10;7;44;61
4112;14;180616;9;15;6;49;70
4113;14;181016;8;16;7;13;36
4114;14;180119;1;12;7;5;24
4115;14;151412;2;12;9;12;33
4116;14;180420;6;13;13;39;65
4117;14;180319;8;8;18;7;33
4118;14;180717;1;11;6;5;22
4119;14;151413;2;20;15;21;56
4120;14;180815;4;17;7;44;68
4121;14;151513;7;19;6;27;52
4122;14;181017;8;20;7;29;56
4123;14;181018;8;10;15;9;34
4124;14;151514;7;19;15;48;82
4125;14;180120;1;13;12;53;78
4126;14;180617;9;19;11;33;63
4127;14;180718;1;20;8;17;45
4128;14;180816;4;20;8;11;39
4129;14;180514;10;20;6;12;38
4130;14;180421;6;6;17;30;53
4131;14;180618;9;5;16;11;32
4132;14;151515;7;5;16;11;32
4133;14;151314;7;17;20;38;75
4134;14;180217;3;6;11;53;70
4135;14;180320;8;7;14;28;49
4136;14;180121;1;16;5;50;71
4137;14;181019;8;13;7;52;72
4138;14;151414;2;18;19;55;92
4139;14;180122;1;17;14;38;69
4140;14;180218;3;18;19;14;51
4141;14;180515;10;11;14;56;81
4142;14;180321;8;13;18;7;38
4143;14;180219;3;6;18;52;76
4144;14;180422;6;17;5;60;82
4145;14;180719;1;16;16;55;87
4146;14;180817;4;12;19;27;58
4147;14;181020;8;12;8;45;65
4148;14;180220;3;18;12;33;63
4149;14;181021;8;18;13;52;83
4150;14;151415;2;18;19;42;79
4151;14;180322;8;19;13;44;76
4152;14;180516;10;6;13;17;36
4153;14;180619;9;10;16;9;35
4154;14;180720;1;12;6;9;27
4155;14;180818;4;7;7;14;28
4156;14;181022;8;17;20;57;94
4157;14;180819;4;14;14;49;77
4158;14;151315;7;17;5;32;54
4159;14;180517;10;9;5;39;53
4160;14;151416;2;20;17;60;97
4161;14;180518;10;19;17;39;75
4162;14;151516;7;9;15;21;45
4163;14;180423;6;9;17;19;45
4164;14;151316;7;17;7;20;44
4165;14;151417;2;12;19;50;81
4166;14;180221;3;18;15;31;64
4167;14;151517;7;9;16;54;79
4168;14;180323;8;10;5;23;38
4169;14;180820;4;20;9;51;80
4170;14;180222;3;7;7;5;19
4171;14;181023;8;12;14;57;83
4172;14;181024;8;18;9;54;81
4173;14;180821;4;15;19;31;65
4174;14;151317;7;6;12;12;30
4175;14;180519;10;11;8;49;68
4176;14;180123;1;9;20;19;48
4177;14;180620;9;18;12;45;75
4178;14;180424;6;9;18;26;53
4179;14;180223;3;20;20;40;80
4180;14;180721;1;19;20;27;66
4181;14;180324;8;11;7;48;66
4182;14;180520;10;8;11;14;33
4183;14;180822;4;9;19;24;52
4184;14;181025;8;14;12;44;70
4185;14;151418;2;18;9;22;49
4186;14;180224;3;12;20;46;78
4187;14;180722;1;11;7;32;50
4188;14;180425;6;12;12;19;43
4189;14;180521;10;16;19;42;77
4190;14;180621;9;8;16;11;35
4191;14;180124;1;19;7;25;51
4192;14;180325;8;19;18;45;82
4193;14;151419;2;14;18;36;68
4194;14;180723;1;19;6;44;69
4195;14;180823;4;20;8;11;39
4196;14;180125;1;6;18;34;58
4197;14;151518;7;5;19;14;38
4198;14;180522;10;19;5;33;57
4199;14;180622;9;13;16;58;87
4200;14;180523;10;6;18;43;67
4201;14;180225;3;18;11;14;43
4202;14;180524;10;9;15;37;61
4203;14;180126;1;15;16;6;37
4204;14;180326;8;8;13;45;66
4205;14;180724;1;9;7;10;26
4206;14;151318;7;10;8;35;53
4207;14;180127;1;15;15;58;88
4208;14;180426;6;17;6;45;68
4209;14;180824;4;14;17;47;78
4210;14;180825;4;6;14;60;80
4211;14;180525;10;14;10;46;70
4212;14;180526;10;13;19;6;38
4213;14;180623;9;7;20;30;57
4214;14;180624;9;20;13;56;89
4215;15;151301;6;7;20;10;37
4216;15;180101;8;15;9;44;68
4217;15;180501;9;7;17;22;46
4218;15;180701;7;16;14;50;80
4219;15;180201;5;8;15;51;74
4220;15;180301;10;10;12;41;63
4221;15;151501;6;5;6;59;70
4222;15;170901;5;7;15;5;27
4223;15;151302;6;10;20;33;63
4224;15;180801;11;10;17;49;76
4225;15;181001;9;6;9;17;32
4226;15;180102;8;12;7;15;34
4227;15;180401;3;14;8;26;48
4228;15;180502;9;18;20;32;70
4229;15;180202;5;5;14;53;72
4230;15;180302;10;14;10;5;29
4231;15;180601;7;6;11;40;57
4232;15;180303;10;14;6;17;37
4233;15;180402;3;20;12;23;55
4234;15;180702;7;16;8;16;40
4235;15;180103;8;14;20;54;88
4236;15;170902;5;6;14;57;77
4237;15;180203;5;15;19;25;59
4238;15;180802;11;12;10;60;82
4239;15;180503;9;13;8;49;70
4240;15;180304;10;18;9;16;43
4241;15;180403;3;13;8;29;50
4242;15;180602;7;10;5;37;52
4243;15;180703;7;10;7;5;22
4244;15;151401;11;6;12;42;60
4245;15;180104;8;9;16;44;69
4246;15;170903;5;12;15;30;57
4247;15;180105;8;6;20;51;77
4248;15;180204;5;11;10;7;28
4249;15;180305;10;7;18;53;78
4250;15;170904;5;13;17;14;44
4251;15;180404;3;12;17;20;49
4252;15;180106;8;17;10;13;40
4253;15;151303;6;18;14;59;91
4254;15;181002;9;17;10;17;44
4255;15;180704;7;17;11;26;54
4256;15;151402;11;16;6;46;68
4257;15;180504;9;17;20;31;68
4258;15;151304;6;20;19;43;82
4259;15;151502;6;7;6;41;54
4260;15;180705;7;10;19;9;38
4261;15;180603;7;8;19;43;70
4262;15;180803;11;8;8;18;34
4263;15;180306;10;20;7;30;57
4264;15;151503;6;9;13;48;70
4265;15;180205;5;20;17;51;88
4266;15;170905;5;10;15;40;65
4267;15;181003;9;15;5;11;31
4268;15;180405;3;11;7;45;63
4269;15;151305;6;8;15;56;79
4270;15;180307;10;15;7;10;32
4271;15;181004;9;11;19;42;72
4272;15;180406;3;12;13;57;82
4273;15;180505;9;11;6;19;36
4274;15;170906;5;20;17;53;90
4275;15;180604;7;14;11;8;33
4276;15;180308;10;17;20;41;78
4277;15;151403;11;11;11;11;33
4278;15;180206;5;13;18;52;83
4279;15;180407;3;9;18;15;42
4280;15;180706;7;12;17;13;42
4281;15;180107;8;7;13;41;61
4282;15;180804;11;12;9;58;79
4283;15;180207;5;13;17;37;67
4284;15;151504;6;19;20;22;61
4285;15;180408;3;20;8;20;48
4286;15;170907;5;13;6;10;29
4287;15;180108;8;17;19;26;62
4288;15;180309;10;9;10;7;26
4289;15;181005;9;10;8;59;77
4290;15;180605;7;17;12;12;41
4291;15;180109;8;8;18;21;47
4292;15;151306;6;7;7;55;69
4293;15;180707;7;17;7;23;47
4294;15;180110;8;17;12;32;61
4295;15;180409;3;18;13;42;73
4296;15;170908;5;13;11;48;72
4297;15;180506;9;7;12;24;43
4298;15;180606;7;15;18;41;74
4299;15;151404;11;5;17;31;53
4300;15;180805;11;11;11;33;55
4301;15;151505;6;7;18;45;70
4302;15;180410;3;15;19;24;58
4303;15;151307;6;17;11;23;51
4304;15;180310;10;19;5;48;72
4305;15;170909;5;5;7;33;45
4306;15;181006;9;20;13;42;75
4307;15;180111;8;12;5;17;34
4308;15;170910;5;7;18;39;64
4309;15;151506;6;14;10;54;78
4310;15;180311;10;19;8;29;56
4311;15;180112;8;10;6;17;33
4312;15;180708;7;15;10;59;84
4313;15;180507;9;10;5;24;39
4314;15;180607;7;11;5;60;76
4315;15;180709;7;11;13;53;77
4316;15;180806;11;18;9;51;78
4317;15;181007;9;17;16;26;59
4318;15;180411;3;7;11;38;56
4319;15;180208;5;5;7;50;62
4320;15;180312;10;18;8;54;80
4321;15;180412;3;20;20;55;95
4322;15;180113;8;8;15;48;71
4323;15;181008;9;20;7;29;56
4324;15;180508;9;20;15;36;71
4325;15;151308;6;13;12;44;69
4326;15;151405;11;12;20;27;59
4327;15;180608;7;7;17;45;69
4328;15;151507;6;16;5;17;38
4329;15;180209;5;5;6;33;44
4330;15;180313;10;5;12;47;64
4331;15;180413;3;18;13;29;60
4332;15;180114;8;5;17;8;30
4333;15;180210;5;15;10;6;31
4334;15;180710;7;8;18;60;86
4335;15;180807;11;7;15;59;81
4336;15;180211;5;18;16;52;86
4337;15;180115;8;17;19;21;57
4338;15;180212;5;10;11;17;38
4339;15;180414;3;9;14;32;55
4340;15;180314;10;16;12;5;33
4341;15;180213;5;8;14;49;71
4342;15;181009;9;12;12;10;34
4343;15;180509;9;11;20;36;67
4344;15;180808;11;13;16;45;74
4345;15;180415;3;5;5;46;56
4346;15;180609;7;18;20;42;80
4347;15;151406;11;17;7;54;78
4348;15;151508;6;7;6;13;26
4349;15;180116;8;12;20;32;64
4350;15;180315;10;11;17;28;56
4351;15;181010;9;7;14;49;70
4352;15;180416;3;19;9;50;78
4353;15;180117;8;13;16;18;47
4354;15;170911;5;10;11;41;62
4355;15;180610;7;6;17;17;40
4356;15;170912;5;14;14;24;52
4357;15;180711;7;20;6;18;44
4358;15;170913;5;19;9;27;55
4359;15;180809;11;16;6;55;77
4360;15;181011;9;10;14;29;53
4361;15;170914;5;15;18;47;80
4362;15;180214;5;9;7;43;59
4363;15;180316;10;9;7;17;33
4364;15;170915;5;14;5;13;32
4365;15;151309;6;12;7;26;45
4366;15;151407;11;15;20;22;57
4367;15;180510;9;18;15;5;38
4368;15;151509;6;5;13;39;57
4369;15;151310;6;12;10;12;34
4370;15;180215;5;8;12;20;40
4371;15;180611;7;5;17;21;43
4372;15;180712;7;5;9;55;69
4373;15;180810;11;14;16;57;87
4374;15;181012;9;17;5;27;49
4375;15;180417;3;20;16;50;86
4376;15;151408;11;17;20;11;48
4377;15;181013;9;13;18;11;42
4378;15;151510;6;6;10;51;67
4379;15;151311;6;12;14;21;47
4380;15;180811;11;7;14;15;36
4381;15;180511;9;9;18;47;74
4382;15;151409;11;17;16;35;68
4383;15;180612;7;12;20;23;55
4384;15;170916;5;16;16;32;64
4385;15;180713;7;16;12;29;57
4386;15;180812;11;18;17;8;43
4387;15;180118;8;8;7;38;53
4388;15;181014;9;16;18;54;88
4389;15;180418;3;7;15;6;28
4390;15;181015;9;6;19;38;63
4391;15;180613;7;12;5;24;41
4392;15;151410;11;11;7;5;23
4393;15;180714;7;6;18;57;81
4394;15;180813;11;9;12;6;27
4395;15;180317;10;13;11;9;33
4396;15;170917;5;14;20;11;45
4397;15;180512;9;19;19;31;69
4398;15;151312;6;7;5;6;18
4399;15;170918;5;19;16;39;74
4400;15;180216;5;11;12;36;59
4401;15;151411;11;12;16;18;46
4402;15;151511;6;8;5;10;23
4403;15;180419;3;11;13;42;66
4404;15;151512;6;12;9;14;35
4405;15;180614;7;17;11;23;51
4406;15;180715;7;8;8;34;50
4407;15;180513;9;18;16;33;67
4408;15;151313;6;18;15;7;40
4409;15;180615;7;5;15;17;37
4410;15;180716;7;13;17;37;67
4411;15;180814;11;12;19;40;71
4412;15;180318;10;9;7;25;41
4413;15;180616;7;11;7;20;38
4414;15;181016;9;15;15;42;72
4415;15;180119;8;10;17;39;66
4416;15;151412;11;10;5;37;52
4417;15;180420;3;6;10;49;65
4418;15;180319;10;8;9;37;54
4419;15;180717;7;18;5;26;49
4420;15;151413;11;8;20;14;42
4421;15;180815;11;17;12;20;49
4422;15;151513;6;16;18;22;56
4423;15;181017;9;15;6;13;34
4424;15;181018;9;10;15;43;68
4425;15;151514;6;7;13;37;57
4426;15;180120;8;14;5;10;29
4427;15;180617;7;12;6;23;41
4428;15;180718;7;11;20;5;36
4429;15;180816;11;16;16;26;58
4430;15;180514;9;18;7;49;74
4431;15;180421;3;15;15;22;52
4432;15;180618;7;18;9;14;41
4433;15;151515;6;18;7;42;67
4434;15;151314;6;17;11;35;63
4435;15;180217;5;10;5;42;57
4436;15;180320;10;12;6;43;61
4437;15;180121;8;9;6;33;48
4438;15;181019;9;13;9;42;64
4439;15;151414;11;6;15;6;27
4440;15;180122;8;13;10;10;33
4441;15;180218;5;20;5;50;75
4442;15;180515;9;16;7;22;45
4443;15;180321;10;12;16;46;74
4444;15;180219;5;15;7;54;76
4445;15;180422;3;13;19;30;62
4446;15;180719;7;17;8;44;69
4447;15;180817;11;7;14;51;72
4448;15;181020;9;17;18;46;81
4449;15;180220;5;10;6;13;29
4450;15;181021;9;8;9;37;54
4451;15;151415;11;11;6;37;54
4452;15;180322;10;20;17;10;47
4453;15;180516;9;10;5;12;27
4454;15;180619;7;15;9;5;29
4455;15;180720;7;18;8;23;49
4456;15;180818;11;15;19;27;61
4457;15;181022;9;13;11;31;55
4458;15;180819;11;13;14;43;70
4459;15;151315;6;20;19;51;90
4460;15;180517;9;16;19;28;63
4461;15;151416;11;6;14;38;58
4462;15;180518;9;10;5;60;75
4463;15;151516;6;8;20;10;38
4464;15;180423;3;19;15;30;64
4465;15;151316;6;7;18;52;77
4466;15;151417;11;18;11;30;59
4467;15;180221;5;7;9;40;56
4468;15;151517;6;14;10;57;81
4469;15;180323;10;15;17;54;86
4470;15;180820;11;12;14;28;54
4471;15;180222;5;9;20;27;56
4472;15;181023;9;19;19;38;76
4473;15;181024;9;17;19;19;55
4474;15;180821;11;16;15;43;74
4475;15;151317;6;8;18;10;36
4476;15;180519;9;19;19;26;64
4477;15;180123;8;19;5;10;34
4478;15;180620;7;14;19;39;72
4479;15;180424;3;8;13;58;79
4480;15;180223;5;7;17;27;51
4481;15;180721;7;11;10;18;39
4482;15;180324;10;10;10;49;69
4483;15;180520;9;19;11;26;56
4484;15;180822;11;15;16;6;37
4485;15;181025;9;5;20;30;55
4486;15;151418;11;5;13;14;32
4487;15;180224;5;15;20;52;87
4488;15;180722;7;12;9;18;39
4489;15;180425;3;18;10;8;36
4490;15;180521;9;18;7;16;41
4491;15;180621;7;17;20;43;80
4492;15;180124;8;16;6;41;63
4493;15;180325;10;16;12;32;60
4494;15;151419;11;15;17;20;52
4495;15;180723;7;9;16;10;35
4496;15;180823;11;8;13;15;36
4497;15;180125;8;14;15;19;48
4498;15;151518;6;5;8;6;19
4499;15;180522;9;17;12;34;63
4500;15;180622;7;17;12;43;72
4501;15;180523;9;11;7;48;66
4502;15;180225;5;11;8;19;38
4503;15;180524;9;13;12;57;82
4504;15;180126;8;8;14;49;71
4505;15;180326;10;14;6;53;73
4506;15;180724;7;20;9;45;74
4507;15;151318;6;16;9;19;44
4508;15;180127;8;10;5;25;40
4509;15;180426;3;7;7;49;63
4510;15;180824;11;20;16;40;76
4511;15;180825;11;8;17;38;63
4512;15;180525;9;20;18;49;87
4513;15;180526;9;7;20;35;62
4514;15;180623;7;16;7;30;53
4515;15;180624;7;9;20;48;77
4516;16;151301;8;18;18;24;60
4517;16;180101;6;13;9;36;58
4518;16;180501;3;15;10;47;72
4519;16;180701;6;5;15;37;57
4520;16;180201;4;17;17;20;54
4521;16;180301;3;7;8;16;31
4522;16;151501;6;14;5;16;35
4523;16;170901;7;13;20;46;79
4524;16;151302;8;10;8;44;62
4525;16;180801;4;15;11;34;60
4526;16;181001;2;18;19;58;95
4527;16;180102;6;11;17;34;62
4528;16;180401;9;6;5;27;38
4529;16;180502;3;18;18;39;75
4530;16;180202;4;9;5;51;65
4531;16;180302;3;10;6;59;75
4532;16;180601;9;13;12;31;56
4533;16;180303;3;7;20;15;42
4534;16;180402;9;5;17;54;76
4535;16;180702;6;6;18;58;82
4536;16;180103;6;11;10;12;33
4537;16;170902;7;15;13;15;43
4538;16;180203;4;15;15;16;46
4539;16;180802;4;12;9;45;66
4540;16;180503;3;5;19;52;76
4541;16;180304;3;18;16;21;55
4542;16;180403;9;5;19;38;62
4543;16;180602;9;13;13;10;36
4544;16;180703;6;5;7;36;48
4545;16;151401;9;10;10;31;51
4546;16;180104;6;10;6;5;21
4547;16;170903;7;14;10;56;80
4548;16;180105;6;11;20;60;91
4549;16;180204;4;11;16;26;53
4550;16;180305;3;10;10;35;55
4551;16;170904;7;16;14;40;70
4552;16;180404;9;14;15;31;60
4553;16;180106;6;14;20;19;53
4554;16;151303;8;5;19;11;35
4555;16;181002;2;12;11;56;79
4556;16;180704;6;19;8;35;62
4557;16;151402;9;17;12;49;78
4558;16;180504;3;20;11;8;39
4559;16;151304;8;13;15;28;56
4560;16;151502;6;18;6;25;49
4561;16;180705;6;8;16;26;50
4562;16;180603;9;18;14;22;54
4563;16;180803;4;11;9;43;63
4564;16;180306;3;16;14;31;61
4565;16;151503;6;8;14;21;43
4566;16;180205;4;8;13;56;77
4567;16;170905;7;14;20;59;93
4568;16;181003;2;17;15;38;70
4569;16;180405;9;17;9;10;36
4570;16;151305;8;20;6;51;77
4571;16;180307;3;12;16;26;54
4572;16;181004;2;15;6;29;50
4573;16;180406;9;16;9;17;42
4574;16;180505;3;5;18;7;30
4575;16;170906;7;12;14;47;73
4576;16;180604;9;14;11;18;43
4577;16;180308;3;15;16;7;38
4578;16;151403;9;10;11;11;32
4579;16;180206;4;20;19;60;99
4580;16;180407;9;18;19;32;69
4581;16;180706;6;20;5;29;54
4582;16;180107;6;16;10;40;66
4583;16;180804;4;20;9;55;84
4584;16;180207;4;10;8;40;58
4585;16;151504;6;8;20;17;45
4586;16;180408;9;11;6;19;36
4587;16;170907;7;9;11;51;71
4588;16;180108;6;16;12;14;42
4589;16;180309;3;16;15;22;53
4590;16;181005;2;9;17;15;41
4591;16;180605;9;5;7;38;50
4592;16;180109;6;20;10;16;46
4593;16;151306;8;15;16;26;57
4594;16;180707;6;15;8;31;54
4595;16;180110;6;17;12;44;73
4596;16;180409;9;12;13;8;33
4597;16;170908;7;17;8;15;40
4598;16;180506;3;11;10;10;31
4599;16;180606;9;15;8;36;59
4600;16;151404;9;11;7;8;26
4601;16;180805;4;12;11;27;50
4602;16;151505;6;13;15;18;46
4603;16;180410;9;8;12;48;68
4604;16;151307;8;18;12;14;44
4605;16;180310;3;20;6;6;32
4606;16;170909;7;6;9;33;48
4607;16;181006;2;20;7;42;69
4608;16;180111;6;14;13;29;56
4609;16;170910;7;9;19;42;70
4610;16;151506;6;8;10;58;76
4611;16;180311;3;6;17;53;76
4612;16;180112;6;17;15;27;59
4613;16;180708;6;15;8;38;61
4614;16;180507;3;8;13;32;53
4615;16;180607;9;13;5;53;71
4616;16;180709;6;13;5;12;30
4617;16;180806;4;14;20;16;50
4618;16;181007;2;13;12;41;66
4619;16;180411;9;18;19;20;57
4620;16;180208;4;10;12;12;34
4621;16;180312;3;7;5;52;64
4622;16;180412;9;11;11;33;55
4623;16;180113;6;12;19;26;57
4624;16;181008;2;18;16;30;64
4625;16;180508;3;6;16;59;81
4626;16;151308;8;16;20;19;55
4627;16;151405;9;14;11;28;53
4628;16;180608;9;5;11;38;54
4629;16;151507;6;8;9;26;43
4630;16;180209;4;12;7;58;77
4631;16;180313;3;9;11;56;76
4632;16;180413;9;7;9;52;68
4633;16;180114;6;14;11;27;52
4634;16;180210;4;13;7;39;59
4635;16;180710;6;11;8;25;44
4636;16;180807;4;19;18;41;78
4637;16;180211;4;6;6;38;50
4638;16;180115;6;18;15;58;91
4639;16;180212;4;14;9;50;73
4640;16;180414;9;15;16;5;36
4641;16;180314;3;9;13;33;55
4642;16;180213;4;11;12;39;62
4643;16;181009;2;12;14;18;44
4644;16;180509;3;19;5;32;56
4645;16;180808;4;9;13;54;76
4646;16;180415;9;13;12;45;70
4647;16;180609;9;20;8;21;49
4648;16;151406;9;8;14;9;31
4649;16;151508;6;12;12;58;82
4650;16;180116;6;13;8;32;53
4651;16;180315;3;17;19;42;78
4652;16;181010;2;16;12;33;61
4653;16;180416;9;15;7;53;75
4654;16;180117;6;10;10;15;35
4655;16;170911;7;13;18;50;81
4656;16;180610;9;13;19;25;57
4657;16;170912;7;15;16;22;53
4658;16;180711;6;6;7;25;38
4659;16;170913;7;18;12;19;49
4660;16;180809;4;20;8;50;78
4661;16;181011;2;18;17;58;93
4662;16;170914;7;8;12;35;55
4663;16;180214;4;13;9;48;70
4664;16;180316;3;7;18;35;60
4665;16;170915;7;9;7;11;27
4666;16;151309;8;10;14;57;81
4667;16;151407;9;18;17;54;89
4668;16;180510;3;20;17;43;80
4669;16;151509;6;14;19;46;79
4670;16;151310;8;11;18;11;40
4671;16;180215;4;19;12;49;80
4672;16;180611;9;7;12;24;43
4673;16;180712;6;12;16;43;71
4674;16;180810;4;8;8;47;63
4675;16;181012;2;17;9;27;53
4676;16;180417;9;17;15;50;82
4677;16;151408;9;5;6;12;23
4678;16;181013;2;17;18;12;47
4679;16;151510;6;18;20;23;61
4680;16;151311;8;14;20;7;41
4681;16;180811;4;18;10;34;62
4682;16;180511;3;5;7;13;25
4683;16;151409;9;20;12;19;51
4684;16;180612;9;17;16;19;52
4685;16;170916;7;6;7;5;18
4686;16;180713;6;17;19;54;90
4687;16;180812;4;19;19;19;57
4688;16;180118;6;17;14;54;85
4689;16;181014;2;6;20;24;50
4690;16;180418;9;13;16;17;46
4691;16;181015;2;18;9;17;44
4692;16;180613;9;13;17;17;47
4693;16;151410;9;10;7;56;73
4694;16;180714;6;6;18;30;54
4695;16;180813;4;15;9;14;38
4696;16;180317;3;9;7;13;29
4697;16;170917;7;17;17;19;53
4698;16;180512;3;20;12;34;66
4699;16;151312;8;11;12;26;49
4700;16;170918;7;14;20;53;87
4701;16;180216;4;16;20;31;67
4702;16;151411;9;14;5;20;39
4703;16;151511;6;7;13;29;49
4704;16;180419;9;18;7;36;61
4705;16;151512;6;8;20;35;63
4706;16;180614;9;18;6;27;51
4707;16;180715;6;20;5;41;66
4708;16;180513;3;14;10;51;75
4709;16;151313;8;10;9;7;26
4710;16;180615;9;8;7;12;27
